age,income,home_ownership_enc,emplyment_length,loan_intent_enc,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_enc,credit_history_length,loan_approval_status
30.0,20000,3,4,5,4800,14.59,0.24,1,5,0
26.0,24000,3,10,3,6000,10.95,0.25,0,4,0
26.0,24000,3,5,5,6000,7.88,0.25,0,2,0
26.0,24000,2,0,4,6000,11.83,0.25,0,3,0
26.0,24000,2,5,5,6000,8.9,0.25,0,2,0
26.0,24000,3,9,1,6000,11.49,0.25,0,2,0
26.0,24000,3,2,0,6000,10.65,0.25,0,3,0
23.0,28000,3,0,1,7000,7.74,0.25,0,4,0
21.0,30000,3,3,1,6300,10.75,0.21,0,2,0
23.0,24000,3,0,1,2400,6.91,0.1,0,2,0
24.0,27264,3,8,5,7500,13.79,0.26,0,4,0
21.0,26400,3,0,5,2500,13.23,0.09,0,2,0
23.0,35000,0,7,1,15000,10.91,0.43,1,3,0
21.0,28800,3,4,3,5000,12.69,0.17,0,2,0
21.0,28800,3,2,1,5000,11.91,0.17,0,3,0
21.0,28800,3,5,4,5000,7.49,0.17,0,3,0
25.0,25000,3,4,5,6000,14.59,0.24,0,2,0
25.0,25000,2,9,5,6000,15.27,0.24,1,4,0
25.0,25000,3,6,0,6000,11.99,0.24,0,4,0
25.0,25000,0,3,2,6000,6.03,0.24,0,3,0
23.0,25000,3,1,0,3500,10.38,0.14,0,2,0
21.0,25000,3,3,1,1000,7.29,0.04,0,3,0
21.0,25200,3,5,1,1200,13.06,0.05,0,3,0
22.0,28440,0,6,4,6000,11.49,0.21,0,3,0
26.0,26000,3,7,1,8500,11.71,0.32,0,3,0
23.0,30000,0,7,5,9200,12.42,0.32,0,3,0
22.0,27996,3,2,5,5500,12.69,0.2,0,4,0
22.0,27996,3,4,3,5500,7.49,0.2,0,4,0
21.0,27996,3,1,4,4100,14.27,0.15,0,4,0
23.0,25000,3,3,4,3450,13.48,0.14,1,3,0
24.0,24000,2,0,3,3500,14.72,0.15,1,2,0
24.0,24000,3,2,4,3500,5.99,0.15,0,3,0
21.0,28800,3,5,1,4900,9.99,0.17,0,3,0
22.0,27600,2,4,5,5000,15.7,0.18,0,2,0
22.0,27600,3,2,3,5000,12.42,0.18,0,3,0
22.0,27600,3,4,0,5000,6.54,0.18,0,2,0
22.0,27600,3,5,3,5000,9.99,0.18,0,3,0
23.0,26400,3,0,1,5000,13.72,0.19,1,2,0
27.0,24000,2,5,4,7000,8.49,0.29,0,10,0
27.0,24000,3,2,5,7000,13.23,0.29,1,9,0
24.0,27000,2,3,5,7000,10.95,0.26,0,2,0
28.0,21000,3,1,3,4000,7.4,0.19,0,5,0
21.0,28000,3,5,4,4000,10.95,0.14,0,4,0
21.0,28000,3,0,3,4000,13.48,0.14,0,3,0
22.0,26000,3,4,4,3200,7.68,0.13,0,3,0
22.0,32198,2,4,1,10000,11.97,0.31,1,4,0
22.0,26400,3,1,0,3625,14.72,0.14,0,3,0
22.0,28800,3,5,1,6250,12.73,0.21,1,2,0
23.0,30000,0,7,5,9050,7.29,0.3,0,3,0
22.0,25000,3,0,1,2050,11.86,0.08,0,2,0
21.0,25200,3,1,1,1000,14.27,0.04,1,2,0
27.0,30000,0,3,4,15000,7.9,0.5,0,8,0
34.0,20000,2,6,5,8500,11.83,0.42,0,7,0
25.0,30000,2,3,2,12000,5.99,0.4,0,2,0
25.0,30000,0,9,3,12000,11.83,0.4,0,4,0
21.0,28800,2,5,3,4750,11.83,0.16,0,3,0
22.0,27720,3,2,1,5000,13.85,0.18,1,3,0
23.0,30000,3,0,5,9000,13.8,0.3,0,3,0
23.0,30000,3,6,4,9000,7.9,0.3,0,4,0
26.0,25000,3,5,3,7000,7.88,0.28,0,2,0
26.0,25000,3,1,0,7000,10.99,0.28,0,4,0
22.0,30000,0,6,1,7500,10.99,0.25,0,3,0
22.0,30000,3,5,0,7500,8.0,0.25,0,4,0
22.0,30000,0,6,0,7500,5.42,0.25,0,4,0
22.0,30000,3,7,1,7500,5.79,0.24,0,2,0
22.0,30000,3,2,0,7500,11.14,0.25,0,3,0
21.0,30000,3,2,1,6000,13.23,0.2,1,4,0
21.0,30000,3,2,0,6000,10.99,0.2,0,2,0
21.0,30000,3,1,1,6000,13.16,0.2,0,4,0
21.0,30000,3,2,1,6000,14.27,0.2,0,3,0
21.0,30000,3,3,1,6000,9.99,0.2,0,3,0
21.0,30000,3,5,1,6000,11.99,0.2,0,3,0
21.0,30000,3,2,5,6000,11.86,0.2,0,4,0
21.0,30000,3,5,1,6000,10.99,0.2,0,4,0
21.0,30000,3,3,4,6000,11.36,0.2,0,2,0
21.0,30000,3,3,1,6000,10.99,0.2,0,2,0
21.0,30000,3,1,1,6000,12.53,0.2,0,2,0
21.0,30000,3,4,5,6000,12.99,0.2,0,4,0
21.0,30000,3,5,1,6000,12.18,0.2,0,3,0
21.0,30000,3,5,4,6000,11.58,0.2,0,4,0
21.0,30000,2,5,3,6000,10.99,0.2,0,2,0
21.0,30000,3,2,0,6000,12.18,0.2,0,4,0
21.0,30000,3,2,1,6000,12.42,0.2,0,4,0
21.0,30000,3,4,1,6000,5.42,0.2,0,2,0
21.0,30000,3,0,1,6000,13.49,0.2,0,2,0
22.0,27000,3,2,1,4200,6.99,0.15,0,4,0
22.0,27000,3,5,1,4200,10.37,0.15,0,2,0
22.0,24996,3,2,1,2000,8.59,0.08,0,4,0
28.0,20000,3,0,4,2500,9.76,0.13,0,5,0
28.0,20000,3,4,3,2500,9.25,0.12,0,8,0
22.0,25000,3,3,1,2000,9.91,0.08,0,4,0
22.0,25000,3,6,5,2000,10.99,0.08,0,4,0
26.0,23484,3,3,4,5000,6.99,0.21,0,2,0
23.0,27252,3,3,4,5800,13.06,0.21,0,3,0
22.0,26400,3,0,5,3500,8.59,0.13,0,3,0
22.0,28685,2,5,4,6000,11.49,0.21,0,4,0
22.0,27804,3,1,0,5000,7.9,0.17,0,3,0
22.0,25992,3,7,4,3000,7.49,0.12,0,4,0
24.0,28000,3,4,5,8000,10.36,0.29,0,4,0
26.0,24000,3,0,5,5600,13.49,0.24,1,4,0
25.0,24000,0,0,0,4400,8.94,0.19,0,4,0
23.0,24000,3,0,0,2000,14.35,0.08,0,3,0
23.0,24000,3,4,1,2000,16.89,0.08,0,3,0
23.0,26400,3,5,1,4750,12.69,0.17,0,2,0
23.0,30000,3,4,5,8875,6.92,0.3,0,2,0
25.0,24900,0,1,3,5500,13.16,0.22,1,3,0
27.0,26400,0,4,1,10000,10.25,0.38,0,10,0
22.0,29120,0,1,1,6400,5.99,0.22,0,2,0
24.0,26400,3,3,2,6000,7.9,0.23,0,3,0
22.0,28800,3,0,0,6000,7.88,0.21,0,4,0
22.0,28800,0,2,4,6000,13.22,0.21,0,3,0
22.0,28800,3,6,3,6000,14.27,0.21,1,2,0
22.0,37000,0,6,0,15000,10.25,0.41,0,3,0
21.0,33996,3,1,3,10000,9.63,0.3,0,2,0
21.0,34000,3,4,1,10000,11.71,0.29,0,4,0
21.0,34000,3,2,1,10000,5.42,0.3,0,3,0
21.0,34000,0,5,4,10000,7.66,0.29,0,4,0
23.0,28000,3,1,4,6500,11.66,0.23,0,4,0
26.0,24000,2,1,5,5500,9.99,0.23,0,4,0
26.0,24000,3,0,0,5500,12.87,0.23,0,3,0
27.0,22000,3,2,3,4000,12.99,0.18,1,9,0
24.0,25000,3,0,3,4300,12.99,0.16,0,4,0
22.0,27000,3,3,1,4000,9.99,0.15,0,3,0
22.0,27000,3,6,1,4000,10.37,0.14,0,2,0
22.0,27000,3,6,0,4000,10.75,0.15,0,3,0
22.0,27000,3,5,3,4000,6.76,0.15,0,2,0
22.0,27000,3,6,5,4000,6.54,0.15,0,2,0
22.0,25000,3,5,1,1800,7.14,0.07,0,3,0
22.0,25200,3,7,1,2000,14.96,0.08,0,2,0
21.0,35004,3,0,5,11000,8.94,0.31,0,3,0
23.0,25000,0,0,0,3000,11.49,0.12,0,3,0
23.0,25000,0,3,5,3000,11.99,0.12,0,2,0
22.0,29100,3,2,4,6250,13.49,0.21,1,3,0
22.0,25596,3,0,5,2400,11.58,0.1,0,4,0
21.0,31221,3,4,1,7000,7.14,0.22,0,4,0
28.0,27000,2,0,4,12000,7.51,0.44,0,6,0
21.0,36000,2,5,1,12000,12.84,0.33,1,2,0
26.0,26000,2,0,2,8000,6.62,0.31,0,2,0
22.0,27996,3,3,1,5000,9.25,0.18,0,2,0
22.0,27996,3,0,3,5000,10.25,0.18,0,4,0
22.0,27996,3,0,3,5000,11.89,0.18,0,3,0
22.0,27996,3,4,5,5000,9.63,0.18,0,3,0
22.0,27996,3,2,0,5000,11.86,0.18,0,2,0
22.0,30000,3,2,3,7200,7.51,0.23,0,2,0
22.0,30000,3,1,3,7200,9.91,0.25,0,4,0
22.0,30000,0,2,4,7200,9.76,0.24,0,2,0
22.0,30000,3,6,1,7200,11.71,0.24,0,3,0
22.0,30000,0,5,3,7200,8.9,0.24,0,4,0
22.0,30000,3,6,3,7200,9.7,0.24,0,4,0
24.0,26500,3,6,3,6000,12.29,0.23,0,3,0
24.0,26500,3,2,0,6000,7.49,0.23,0,2,0
22.0,28000,3,5,5,5000,12.99,0.18,1,2,0
24.0,24000,3,4,3,3000,10.95,0.13,0,2,0
24.0,24000,2,8,1,3000,12.18,0.13,0,2,0
24.0,24000,3,0,3,3000,9.45,0.13,0,2,0
22.0,30288,3,2,1,7500,12.73,0.25,0,4,0
22.0,31200,3,2,1,8500,6.91,0.27,0,3,0
29.0,19200,3,0,3,2000,6.17,0.1,0,5,0
21.0,27000,3,2,3,2500,7.51,0.09,0,4,0
23.0,33800,2,6,3,13000,10.59,0.38,0,2,0
27.0,28800,3,2,5,13000,9.7,0.45,0,8,0
21.0,38000,2,6,5,14000,7.49,0.37,0,2,0
30.0,21600,3,0,4,6500,7.9,0.3,0,9,0
22.0,29000,3,6,1,6000,10.99,0.21,0,4,0
21.0,30000,3,5,0,5600,11.71,0.19,0,4,0
23.0,26000,3,7,0,4000,10.65,0.15,0,2,0
23.0,26000,3,1,3,4000,9.76,0.15,0,4,0
23.0,26000,3,3,5,4000,7.9,0.15,0,4,0
31.0,18000,3,4,4,2000,13.8,0.11,0,10,0
22.0,29004,3,6,3,6000,10.0,0.21,0,4,0
22.0,25000,3,1,0,1600,10.25,0.06,0,2,0
23.0,29004,3,0,3,7400,13.72,0.26,0,4,0
22.0,37800,0,0,0,15600,7.74,0.4,0,4,0
21.0,27600,3,2,1,3000,10.37,0.11,0,4,0
23.0,29120,3,0,3,7500,8.94,0.26,0,3,0
26.0,32000,0,4,2,15600,13.99,0.45,0,4,0
25.0,32000,0,2,5,14000,8.38,0.44,0,2,0
30.0,24000,0,1,4,10000,11.14,0.42,0,8,0
21.0,40000,0,5,3,16000,12.53,0.39,0,3,0
25.0,29200,3,9,4,10500,7.9,0.35,0,4,0
24.0,30000,0,9,4,10000,6.99,0.33,0,4,0
24.0,30000,0,2,3,10000,10.99,0.33,0,3,0
24.0,30000,0,8,2,10000,7.29,0.33,0,4,0
24.0,30000,3,8,5,10000,13.49,0.33,0,2,0
24.0,30000,3,2,5,10000,10.99,0.33,0,4,0
24.0,30000,2,0,4,10000,12.68,0.33,0,4,0
31.0,20000,2,5,2,5000,14.26,0.25,0,7,0
31.0,20000,2,1,5,5000,11.66,0.25,0,5,0
31.0,20000,3,1,1,5000,9.63,0.25,0,7,0
25.0,25200,3,0,3,5500,11.89,0.23,0,4,0
30.0,20000,3,5,1,4000,13.11,0.2,1,6,0
22.0,30000,3,0,3,7000,6.03,0.23,0,3,0
22.0,30000,3,4,0,7000,10.99,0.23,0,3,0
22.0,30000,3,6,0,7000,8.9,0.23,0,4,0
22.0,30000,3,3,3,7000,13.98,0.23,0,4,0
22.0,30000,2,1,1,7000,12.53,0.23,0,4,0
22.0,30000,3,1,3,7000,11.49,0.23,0,4,0
22.0,30000,3,3,5,7000,7.51,0.23,0,3,0
22.0,30000,3,0,1,7000,7.29,0.23,0,3,0
21.0,30000,3,0,1,5500,5.79,0.18,0,4,0
25.0,24000,2,1,1,4000,7.88,0.17,0,2,0
25.0,24000,3,2,1,4000,12.18,0.17,0,4,0
25.0,24000,3,0,3,4000,14.35,0.17,1,4,0
29.0,20000,3,2,0,3000,10.25,0.15,0,10,0
29.0,20000,3,2,1,3000,11.49,0.15,0,10,0
25.0,26004,3,1,0,6500,7.14,0.25,0,4,0
28.0,20000,3,0,1,2000,14.26,0.1,0,9,0
22.0,28800,3,3,0,5675,7.9,0.2,0,3,0
23.0,24000,3,1,1,1600,13.23,0.07,1,2,0
23.0,29160,3,2,4,7500,13.79,0.26,1,4,0
23.0,27000,3,6,5,5000,6.76,0.19,0,2,0
23.0,27000,3,7,3,5000,7.49,0.19,0,2,0
23.0,27000,3,0,1,5000,12.21,0.19,0,4,0
23.0,27000,3,7,1,5000,12.73,0.19,1,3,0
23.0,27000,0,2,1,5000,12.18,0.19,0,2,0
24.0,28800,3,1,0,8500,11.83,0.3,0,4,0
23.0,33321,2,4,1,12250,9.63,0.37,0,2,0
23.0,26000,3,0,1,3825,13.57,0.15,1,3,0
22.0,28800,3,5,3,5600,9.99,0.19,0,2,0
29.0,28000,2,10,1,14500,13.43,0.5,0,5,0
52.0,18000,3,2,5,2000,10.65,0.11,0,22,0
23.0,30000,3,7,3,8400,15.28,0.28,0,4,0
23.0,30000,3,4,1,8400,12.68,0.28,0,3,0
23.0,24432,3,0,1,2000,11.36,0.08,0,2,0
23.0,24000,3,8,0,1500,12.53,0.06,0,3,0
22.0,26004,3,2,1,2500,10.99,0.1,0,3,0
23.0,28800,3,2,1,7000,7.49,0.24,0,2,0
21.0,27000,3,5,3,2200,7.88,0.08,0,3,0
34.0,20100,2,18,5,8000,11.48,0.43,0,6,0
22.0,29400,3,2,1,6150,12.73,0.21,1,3,0
28.0,25000,2,1,2,8800,9.91,0.35,0,10,0
22.0,30000,3,3,4,6800,12.53,0.22,0,2,0
23.0,28000,3,2,1,6000,12.99,0.21,1,4,0
23.0,28000,3,5,4,6000,13.11,0.21,0,3,0
26.0,24000,3,10,3,5000,11.71,0.21,0,4,0
26.0,24000,3,0,4,5000,11.83,0.21,0,4,0
26.0,24000,3,0,4,5000,12.53,0.21,0,4,0
26.0,24000,0,6,1,5000,15.27,0.21,1,4,0
22.0,27000,3,5,3,3500,14.27,0.13,1,2,0
23.0,26280,3,3,1,4000,14.46,0.15,1,4,0
25.0,24996,3,0,4,5000,5.99,0.2,0,4,0
25.0,24996,3,2,3,5000,9.45,0.2,0,2,0
27.0,25000,3,4,5,7500,9.91,0.29,0,7,0
25.0,27000,3,3,4,7500,9.99,0.28,0,3,0
25.0,27000,3,0,3,7500,12.69,0.28,0,4,0
27.0,23000,3,1,3,4800,5.79,0.21,0,5,0
23.0,29088,3,7,3,7200,11.71,0.25,0,3,0
25.0,25000,3,0,1,5000,11.49,0.2,0,3,0
25.0,25000,3,0,1,5000,10.99,0.2,0,2,0
25.0,25000,2,1,3,5000,12.68,0.2,0,2,0
25.0,25000,3,2,5,5000,13.11,0.2,1,3,0
25.0,25000,2,9,2,5000,11.36,0.2,0,3,0
23.0,24996,3,1,1,2500,13.61,0.1,1,4,0
23.0,24996,3,3,1,2500,10.99,0.1,0,2,0
22.0,26592,2,6,5,3000,11.12,0.12,0,4,0
23.0,25000,2,5,5,2500,9.62,0.1,0,3,0
23.0,25000,3,0,5,2500,7.14,0.1,0,3,0
44.0,15600,0,2,4,1200,12.42,0.08,0,13,0
22.0,43000,0,6,1,21000,12.42,0.47,0,3,0
22.0,33000,3,1,1,10000,10.99,0.3,0,4,0
22.0,33000,3,0,3,10000,11.71,0.3,0,2,0
22.0,33000,3,1,1,10000,12.42,0.3,0,4,0
22.0,33000,3,1,0,10000,7.29,0.3,0,3,0
23.0,24600,3,5,1,2000,13.61,0.08,1,4,0
24.0,28800,0,8,3,8250,7.51,0.29,0,2,0
24.0,24000,2,3,3,2500,13.98,0.1,1,4,0
24.0,24000,3,0,4,2500,7.49,0.1,0,2,0
24.0,24000,2,2,3,2500,7.49,0.1,0,3,0
22.0,29376,2,2,1,6000,13.47,0.21,0,3,0
26.0,26400,3,5,0,8000,9.99,0.3,0,4,0
22.0,31200,3,2,1,8000,11.71,0.26,0,4,0
21.0,27000,3,5,3,2000,6.54,0.07,0,3,0
22.0,27600,3,2,3,4000,7.49,0.14,0,4,0
22.0,27600,3,3,0,4000,11.49,0.15,0,4,0
22.0,27600,0,1,4,4000,14.35,0.14,0,4,0
22.0,29376,3,1,1,5950,8.94,0.2,0,3,0
38.0,15996,3,3,4,4000,13.49,0.25,1,14,0
23.0,36000,2,7,5,15000,9.83,0.42,0,3,0
23.0,36000,2,7,1,15000,6.54,0.42,0,3,0
23.0,36000,3,0,5,15000,11.11,0.42,0,4,0
24.0,32000,0,5,3,12000,7.51,0.38,0,2,0
27.0,24000,3,7,3,6000,10.36,0.25,0,8,0
27.0,24000,2,3,3,6000,7.49,0.25,0,9,0
27.0,24000,3,0,5,6000,9.63,0.25,0,10,0
27.0,24000,3,0,5,6000,7.49,0.25,0,8,0
27.0,24000,3,2,3,6000,13.48,0.25,0,8,0
27.0,24000,3,1,5,6000,10.99,0.25,0,7,0
27.0,24000,2,0,3,6000,7.29,0.25,0,10,0
24.0,28000,3,4,4,7200,10.99,0.25,0,3,0
22.0,27996,2,6,1,4400,8.94,0.15,0,3,0
24.0,27000,3,2,5,6000,12.42,0.22,0,4,0
26.0,24000,3,0,3,4800,11.71,0.2,0,3,0
24.0,26000,3,8,4,4800,11.49,0.18,0,4,0
24.0,25000,3,7,3,3600,10.65,0.14,0,3,0
21.0,28000,3,2,3,3000,10.25,0.11,0,4,0
21.0,28000,3,5,5,3000,7.88,0.11,0,3,0
24.0,24000,3,0,5,2400,10.59,0.1,0,4,0
26.0,24000,3,0,4,4750,6.62,0.2,0,3,0
28.0,24000,3,5,4,7125,7.49,0.3,0,5,0
23.0,31200,0,3,1,9400,6.91,0.3,0,4,0
21.0,27600,3,3,1,2500,8.9,0.09,0,3,0
21.0,36000,3,3,1,11300,13.61,0.31,0,4,0
22.0,33000,3,4,4,9800,10.62,0.28,0,4,0
23.0,30000,3,0,1,8000,14.65,0.27,0,4,0
23.0,30000,3,7,1,8000,13.99,0.27,1,4,0
23.0,30000,3,5,5,8000,13.49,0.27,0,3,0
23.0,30000,3,0,1,8000,6.17,0.27,0,2,0
23.0,30000,0,1,5,8000,7.51,0.27,0,2,0
23.0,30000,3,0,1,8000,13.22,0.27,1,3,0
23.0,30000,3,0,4,8000,12.21,0.27,0,2,0
23.0,30000,2,3,5,8000,10.99,0.27,0,2,0
23.0,30000,3,2,3,8000,11.99,0.27,0,3,0
25.0,26000,0,6,0,6000,7.29,0.23,0,2,0
25.0,26000,2,4,2,6000,15.27,0.23,1,2,0
22.0,30000,3,3,1,6500,13.85,0.22,1,3,0
22.0,30000,3,6,1,6500,10.37,0.22,0,4,0
21.0,30000,3,4,4,5000,10.78,0.17,0,3,0
21.0,30000,3,5,4,5000,13.72,0.17,0,2,0
21.0,30000,3,0,1,5000,8.63,0.17,0,4,0
21.0,30000,3,5,4,5000,7.49,0.17,0,3,0
21.0,30000,3,0,5,5000,14.65,0.17,0,4,0
21.0,30000,3,2,5,5000,11.12,0.17,0,3,0
21.0,30000,3,6,3,5000,5.42,0.17,0,3,0
21.0,30000,3,1,4,5000,8.9,0.17,0,3,0
21.0,30000,3,2,4,5000,11.86,0.17,0,2,0
21.0,30000,3,0,1,5000,7.74,0.17,0,2,0
21.0,30000,3,5,1,5000,7.88,0.17,0,2,0
21.0,30000,3,2,1,5000,8.49,0.17,0,3,0
21.0,30000,2,4,5,5000,9.99,0.17,0,4,0
21.0,30000,0,4,1,5000,5.79,0.17,0,3,0
21.0,30000,3,3,5,5000,6.54,0.17,0,2,0
21.0,30000,3,0,5,5000,13.22,0.17,0,3,0
21.0,30000,3,4,0,5000,6.03,0.17,0,2,0
21.0,30000,3,2,4,5000,7.51,0.17,0,2,0
25.0,22800,3,3,3,2000,11.36,0.09,0,3,0
22.0,29553,0,5,2,6000,7.51,0.2,0,4,0
22.0,25000,3,1,5,1000,7.4,0.04,0,3,0
22.0,25000,2,1,3,1000,15.33,0.04,1,3,0
22.0,31200,0,1,4,7800,12.69,0.24,0,4,0
22.0,29120,3,0,0,5500,7.49,0.19,0,4,0
21.0,31000,0,5,4,6000,5.42,0.19,0,4,0
23.0,27000,3,0,1,4500,7.74,0.17,0,3,0
24.0,28800,2,8,1,8000,7.66,0.28,0,4,0
24.0,28800,3,1,0,8000,12.42,0.28,0,2,0
24.0,28800,2,0,4,8000,11.48,0.28,0,2,0
21.0,32000,3,1,1,7000,13.72,0.23,1,3,0
22.0,30000,3,2,1,6400,6.91,0.21,0,3,0
22.0,30000,0,0,5,6400,13.47,0.21,0,4,0
23.0,26000,0,1,3,3300,12.87,0.13,1,3,0
23.0,24000,3,0,1,1000,10.95,0.04,0,4,0
23.0,31200,2,6,4,9250,13.11,0.3,0,4,0
21.0,33000,3,6,1,8000,14.27,0.24,0,3,0
21.0,33000,2,5,1,8000,7.51,0.24,0,4,0
23.0,27000,2,0,3,4400,8.0,0.17,0,3,0
23.0,26000,0,4,1,3250,15.99,0.12,0,4,0
23.0,33640,0,8,1,12000,15.65,0.36,0,2,0
22.0,28800,0,6,3,5000,11.99,0.17,0,3,0
22.0,28800,0,6,5,5000,10.99,0.17,0,2,0
22.0,28800,0,6,3,5000,10.65,0.17,0,2,0
22.0,28800,3,0,1,5000,8.9,0.17,0,4,0
22.0,28800,3,2,3,5000,13.23,0.17,0,4,0
22.0,28800,2,1,1,5000,11.49,0.17,0,2,0
23.0,27996,3,1,5,5500,9.45,0.2,0,3,0
26.0,24000,3,5,0,4500,10.99,0.19,0,4,0
21.0,30000,3,1,4,4800,11.86,0.16,0,3,0
22.0,27000,3,0,3,3000,11.14,0.11,0,4,0
24.0,24000,3,3,1,2100,7.68,0.09,0,2,0
21.0,26400,3,5,1,1000,12.99,0.04,1,3,0
25.0,28800,2,2,5,9250,8.9,0.32,0,4,0
27.0,25000,3,0,4,7000,10.38,0.28,0,10,0
21.0,35000,3,5,1,10000,9.63,0.29,0,2,0
21.0,35000,2,3,5,10000,7.51,0.29,0,4,0
21.0,35000,3,5,0,10000,6.03,0.29,0,2,0
21.0,35000,2,5,5,10000,6.92,0.29,0,3,0
21.0,35000,3,3,5,10000,10.62,0.29,0,4,0
21.0,35000,0,5,4,10000,7.29,0.29,0,3,0
21.0,35000,0,5,3,10000,7.29,0.29,0,4,0
21.0,35000,0,5,3,10000,10.99,0.29,0,3,0
23.0,30000,3,4,4,7750,14.26,0.26,0,2,0
21.0,35004,2,0,4,10000,9.63,0.29,0,2,0
23.0,24996,3,7,1,2000,6.92,0.08,0,2,0
26.0,25200,3,3,5,6000,7.91,0.24,0,2,0
21.0,31200,3,5,0,6000,12.99,0.19,0,4,0
21.0,31200,2,5,5,6000,11.71,0.19,0,2,0
21.0,31200,3,1,1,6000,13.11,0.19,1,4,0
23.0,26400,2,3,3,3600,7.49,0.13,0,3,0
32.0,20640,3,2,4,6250,12.61,0.3,1,9,0
26.0,29232,0,1,4,11200,11.71,0.38,0,3,0
22.0,25440,0,6,1,1200,12.98,0.05,0,2,0
26.0,26000,3,0,3,7000,6.62,0.27,0,3,0
22.0,32000,3,0,5,8400,7.88,0.28,0,4,0
28.0,22000,3,0,5,4000,6.39,0.18,0,7,0
22.0,30000,3,2,5,6200,9.91,0.2,0,2,0
22.0,28000,3,6,0,4000,11.14,0.14,0,3,0
22.0,28000,3,1,5,4000,12.53,0.14,0,4,0
22.0,28000,0,2,1,4000,13.61,0.15,1,2,0
22.0,28000,2,3,1,4000,14.61,0.14,1,3,0
22.0,28000,3,6,4,4000,7.68,0.14,0,3,0
24.0,25000,3,8,1,3200,9.91,0.13,0,3,0
24.0,24000,3,3,1,2000,13.11,0.08,1,4,0
24.0,24000,3,2,5,2000,14.17,0.08,1,4,0
24.0,24000,2,1,3,2000,14.96,0.08,1,3,0
24.0,24000,3,0,3,2000,13.57,0.08,1,4,0
24.0,24000,3,1,1,2000,7.49,0.08,0,2,0
24.0,24000,3,0,5,2000,11.12,0.08,0,3,0
24.0,24000,3,0,3,2000,7.88,0.08,0,2,0
24.0,24000,3,1,1,2000,14.35,0.08,1,4,0
24.0,24000,3,1,4,2000,11.49,0.08,0,3,0
28.0,20000,3,0,0,1200,10.37,0.06,0,7,0
22.0,31200,3,0,4,7500,13.47,0.24,1,3,0
22.0,33500,3,4,3,10000,10.37,0.3,0,3,0
22.0,33500,3,4,1,10000,11.99,0.3,0,3,0
23.0,27000,0,3,1,4200,7.14,0.16,0,3,0
21.0,27000,3,1,1,1500,10.99,0.06,0,3,0
23.0,28584,3,4,1,6000,11.58,0.21,0,4,0
23.0,31200,3,7,4,9000,10.99,0.29,0,3,0
23.0,36000,0,7,1,14500,12.61,0.4,1,3,0
21.0,42765,2,3,1,18000,8.88,0.42,0,4,0
29.0,22000,3,3,5,5000,10.38,0.23,0,5,0
22.0,31000,3,0,0,7200,5.42,0.23,0,2,0
22.0,33600,3,1,1,10000,8.49,0.3,0,2,0
22.0,33600,3,1,1,10000,10.99,0.3,0,4,0
21.0,39996,2,5,1,15000,6.17,0.38,0,2,0
26.0,30000,0,5,4,12000,8.94,0.4,0,3,0
26.0,30000,0,5,5,12000,13.49,0.4,0,3,0
21.0,40000,0,5,1,15000,11.99,0.38,0,3,0
24.0,30000,3,0,3,9000,13.85,0.3,1,2,0
24.0,30000,3,1,3,9000,12.87,0.3,0,3,0
24.0,30000,0,8,1,9000,7.51,0.3,0,3,0
24.0,30000,3,0,5,9000,11.48,0.3,0,3,0
24.0,30000,3,7,0,9000,12.42,0.3,0,3,0
25.0,28000,2,9,1,8000,15.96,0.29,0,4,0
25.0,28000,3,6,3,8000,10.25,0.29,0,3,0
23.0,30000,3,0,1,7500,11.28,0.25,0,3,0
23.0,30000,0,3,0,7500,9.99,0.25,0,4,0
23.0,30000,3,4,4,7500,13.49,0.25,0,2,0
23.0,30000,2,1,1,7500,8.94,0.25,0,2,0
23.0,30000,3,5,0,7500,5.99,0.24,0,3,0
31.0,20000,3,1,3,4000,10.99,0.2,0,10,0
24.0,28000,3,4,4,6600,12.99,0.24,0,4,0
25.0,26400,0,7,4,6000,13.48,0.23,0,4,0
25.0,26000,3,0,5,5500,10.62,0.21,0,3,0
22.0,30000,3,0,0,6000,13.49,0.2,1,2,0
22.0,30000,3,6,3,6000,7.51,0.2,0,2,0
22.0,30000,3,1,0,6000,15.23,0.2,1,2,0
22.0,30000,3,2,3,6000,9.99,0.2,0,2,0
22.0,30000,0,7,1,6000,8.9,0.2,0,2,0
22.0,30000,3,1,0,6000,8.88,0.2,0,2,0
22.0,30000,3,0,5,6000,13.49,0.2,0,4,0
22.0,30000,3,2,1,6000,10.99,0.2,0,2,0
22.0,30000,3,1,1,6000,12.69,0.2,0,4,0
22.0,30000,3,6,5,6000,13.49,0.2,1,2,0
22.0,30000,3,1,1,6000,13.49,0.2,1,3,0
22.0,30000,3,1,1,6000,11.49,0.2,0,3,0
22.0,30000,3,2,1,6000,11.86,0.2,0,2,0
22.0,30000,3,6,0,6000,11.86,0.2,0,4,0
22.0,30000,3,0,1,6000,7.51,0.2,0,2,0
22.0,30000,3,6,0,6000,7.51,0.2,0,3,0
22.0,30000,0,6,1,6000,6.03,0.2,0,2,0
22.0,30000,0,6,4,6000,10.65,0.2,0,3,0
22.0,30000,0,4,3,6000,10.99,0.2,0,4,0
22.0,30000,3,5,1,6000,5.79,0.2,0,4,0
22.0,30000,3,4,3,6000,10.65,0.2,0,3,0
22.0,30000,3,6,0,6000,11.86,0.2,0,2,0
